id,release_dates,name,category,slug,platforms,genres,tags,age_ratings,rating,rating_count,similar_games,themes,summary,involved_companies
9187,1999,Pong: The Next Level,main_game,pong-the-next-level,"['PC (Microsoft Windows)', 'PlayStation', 'Mac', 'Game Boy Color']","['Sport', 'Arcade']","['1', '268435470', '268435489', '536870979', '536871487', '536871581', '536871682', '536872140', '536872622', '536874115', '536874542', '536874743', '536875074', '536875194', '536875271', '536875284', '536875315', '536875666', '536875672', '536875830', '536876515', '536876611', '536877739', '536879044']",['E'],69.86553228741019,6,"['Tennis for Two', 'The Talos Principle', 'Score! Hero', 'Legrand Legacy', 'Giraffes Volleyball Championship 2016', 'Rico', 'Dream Alone', 'Grid', 'eFootball PES 2020', 'Hot Shot Burn']",['Action'],"The classic videogame PONG is getting a 32-bit update. Players control a long, flat rectangular rod and maneuver it up and down the screen to defend their goal. The opponent is trying to direct the ball past you and into your goal the player who reaches the level's preset point total first wins the match. There are six zones filled with all kinds of PONG challenges, each with three distinct and increasingly difficult variations on that level. Most one-on-one games also include power-ups that you can collect, which will benefit you in some fashion against your opponent.","['Hasbro Interactive', 'Supersonic Software']"
93149,1999,Championship Manager 3,main_game,championship-manager-3,['PC (Microsoft Windows)'],"['Sport', 'Strategy']","['268435470', '268435471']",['Three'],,0,"['Sovereignty: Crown of Kings', 'Castle Burn - RTS Revolution', 'Pro Yakyuu Spirits 2019', 'Business Magnate', 'Madden NFL 20', 'Real Football 2014', 'Real Football 2015', 'Real Football 2017', 'Real Football 2018', 'Real Football 2019']",,"Take control of any club fron one of 15 major leagues and attempt to guide them to success.
- Profile of over 35.000 players, managers and coaches.
- Competitions, awards, transfers and disciplinary rules from fifteen countries.
- Reserve/youth team option.
- Full international simulation.",
45465,1996,Road & Track Presents: The Need for Speed,port,road-and-track-presents-the-need-for-speed,['Sega Saturn'],['Racing'],['268435466'],['E'],,0,"['Rise: Race the Future', 'LA Street Racing', 'Drive Isle', 'Gear.Club Unlimited', 'Option Tuning Car Battle Spec-R', 'Team Sonic Racing', 'NASCAR Heat 3', 'The Grand Tour Game', 'Super Street: The Game', 'My Little Pony: Equestria Girls - Friendship Games: Motocross']",,"Road & Track Presents: The Need for Speed, later released in Japan as Over Drivin', is a 1994 racing video game first released on the 3DO and then ported to MS-DOS, PlayStation and Sega Saturn. It is the first installment released in the Need for Speed series. The premise of the game involves racing in sport cars, including several exotic models and Japanese imports.

The Saturn version also allows users to select the time of day which is not seen in older versions.",['EA']
5961,2001,NFL Fever 2002,main_game,nfl-fever-2002,['Xbox'],['Sport'],"['268435470', '536870938', '536870939', '536870944', '536870945', '536872352', '536875199', '536875210', '536875257', '536875271', '536875435', '536875562', '536875941', '536876485', '536878091', '536879987', '536884030']",['E'],,0,"['NFL Fever 2003', 'NFL Tour', 'ESPN NFL 2K5', 'NFL 2K2', 'Score! Hero', 'ISS Pro Evolution 2', 'FIFA 19', 'Madden NFL 20', 'FIFA 20', 'eFootball PES 2020']",,"NFL Fever 2002 is an American Football video game published and developed by Microsoft Game Studios. It was originally released on November 15, 2001, as a launch title for the Xbox video game console. The game was followed by NFL Fever 2003",['Microsoft Game Studios']
11859,2010,Air-Sea Battle,main_game,air-sea-battle,"['PC (Microsoft Windows)', 'Atari 2600']",['Shooter'],"['1', '39', '268435461', '536870933', '536871038', '536873753', '536875435']",,53.99327460939485,12,"['Breach & Clear', 'Borderlands 3', 'Phantomers Insurreccion', 'Left Alive', 'Contraband Police', 'PUBG Mobile', 'World War 3', 'Gears 5', 'Call of Duty: Mobile', 'Call of Duty: Modern Warfare']","['Action', 'Warfare']","There are six basic types of game available in Air-Sea Battle, and for each type, there are one or two groups of three games, for a total of twenty-seven game variants. Within each group, variant one is the standard game, variant two features guided missiles which can be directed left or right after being fired, and variant three pits a single player (using the right gun) against a computer opponent, which simply fires continuously at the default angle or speed. In every game, players shoot targets (enemy planes or ships, shooting gallery targets, or each other, depending on the game chosen) competing to get a higher score. Each round lasts two minutes and sixteen seconds; the player with the higher score after time expires is the winner, unless one player wins (and ends the game) by reaching 99 points before the time is up.","['Atari', 'Polyvox']"
1448,2002,Suikoden III,main_game,suikoden-iii,['PlayStation 2'],"['Role-playing (RPG)', 'Strategy']","['268435468', '268435471', '536870973', '536871076', '536871138', '536871409', '536871470', '536871872', '536871874', '536872098', '536872225', '536872450', '536872898', '536872983', '536873111', '536873890', '536874345', '536874398', '536875046', '536875074', '536875196', '536875243', '536875271', '536875300', '536875304', '536875383', '536875389', '536875456', '536875525', '536875621', '536875692', '536875774', '536875803', '536876219', '536876312', '536876507', '536876732', '536876960', '536876976', '536876996', '536877579', '536878078', '536878335', '536879895', '536879937', '536880251', '536880843', '536881347', '536882193', '536883727', '536884029', '536888127', '536890297', '536899967']",['T'],80.02554688778206,17,"[""Baldur's Gate II: Shadows of Amn"", 'Arcanum: of Steamworks and Magick Obscura', 'Darkstone', 'Planescape: Torment', 'Breath of Fire IV', 'Suikoden Tactics', 'Paper Mario: The Thousand-Year Door', 'SpellForce: The Order of Dawn', 'Tenchu Z', 'Star Ocean: The Second Story']",,"Fifteen years after the events of Suikoden II, the stories of Hugo (the son of a village chief), Chris (the virtuous Knight of Zexen), and Geddoe (the rebellious unit commander) intertwine as they gather the 108 Stars of Destiny. Suikoden III features three different battle systems and three styles of combat in a 3D world. Customize each of your three character's skills, and then pair them together to unleash devastating combo attacks.","['Konami Computer Entertainment Tokyo', 'Konami']"
2062,2010,Yakuza 4,main_game,yakuza-4,['PlayStation 3'],"['Role-playing (RPG)', 'Simulator', 'Sport', ""Hack and slash/Beat 'em up"", 'Adventure']","['1', '33', '38', '268435468', '268435469', '268435470', '268435481', '268435487', '536870933', '536870969', '536870973', '536871041', '536871133', '536871186', '536871196', '536871211', '536871286', '536871421', '536871470', '536871578', '536871641', '536871669', '536871710', '536871889', '536871894', '536871923', '536871926', '536871945', '536872098', '536872352', '536872581', '536872691', '536872847', '536872928', '536873064', '536873364', '536873715', '536874146', '536874398', '536875050', '536875151', '536875157', '536875174', '536875182', '536875196', '536875197', '536875199', '536875241', '536875271', '536875300', '536875396', '536875406', '536875527', '536875621', '536875692', '536875762', '536875764', '536875781', '536875803', '536875815', '536875830', '536875873', '536875910', '536875941', '536876095', '536876220', '536876320', '536876337', '536876454', '536876457', '536876511', '536876701', '536876735', '536876901', '536876978', '536877039', '536877295', '536877303', '536877369', '536877405', '536877451', '536877535', '536877554', '536877560', '536877758', '536877782', '536877960', '536877992', '536878133', '536878269', '536878470', '536878554', '536879117', '536879184', '536879211', '536879881', '536879895', '536880134', '536880168', '536880243', '536880441', '536880456', '536880747', '536882034', '536882887', '536883374', '536883948', '536888127', '536894845']","['M', 'CERO_D', 'GRAC_Eighteen']",83.41070383389443,51,"['Mafia II', 'Dishonored', 'Grand Theft Auto: San Andreas', 'Grand Theft Auto: Vice City', 'Grand Theft Auto V', 'Yakuza', 'Yakuza 3', 'Persona 5', 'Yakuza 0', 'Watch Dogs 2']","['Action', 'Sandbox', 'Open world']","Yakuza 4 is the fourth game in Sega's crime drama series, known as 'Ryu ga Gotoku' in Japan. As a first for the series, the story is split between the viewpoints of four different protagonists.","['Sega', 'Ryu ga Gotoku Studios']"
43712,2000,NCAA Football 2000,main_game,ncaa-football-2000,['PlayStation'],"['Simulator', 'Sport']","['268435469', '268435470', '536870938', '536870939', '536875562', '536878091', '536884031']",['E'],,0,"['FIFA Soccer 2002: Major League Soccer', 'Score! Hero', 'ISS Pro Evolution 2', 'Front Office Football Eight', 'Football Manager 2018', 'FIFA 19', 'Pro Evolution Soccer 2019', 'Club Soccer Director 2019', 'FIFA 20', 'eFootball PES 2020']",,"NCAA FOOTBALL 2000 has all the gameplay options you expect from a college football sim: Exhibition, Tournament, Great Games, Season, Practice, and Dynasty. You also get 114 division I-A and 26 new division I-AA teams, meaning you're likely to find your favorite squad on the roster. If you're feeling creative, you can also take advantage of the game's Create-A-Player and Create-A-Play features, as well as the new Create-A-School feature. This new mode lets you create a school, and then take its team through multiple seasons in Dynasty mode. You can also scout players and get them interested in playing football for your school by sending different members of the coaching staff to their hometowns. If you're looking for a college football game that has it all, NCAA FOOTBALL 2000 might just be what you need.",
21873,2009,Phantasy Star Portable,main_game,phantasy-star-portable,['PlayStation Portable'],['Role-playing (RPG)'],"['1', '18', '268435468', '536870984', '536871138', '536871148', '536871306', '536871470', '536872225', '536872352', '536874398', '536875157', '536875161', '536875184', '536875185', '536875196', '536875265', '536875271', '536875300', '536875309', '536875380', '536875396', '536875525', '536875621', '536875764', '536875781', '536875803', '536875830', '536875941', '536876503', '536876799', '536877405', '536877453', '536877535', '536878335', '536878524', '536880957']","['T', 'CERO_B']",,0,"['Phantasy Star Online 2', 'Darkstone', 'Breath of Fire IV', 'Dark Souls II', 'Paper Mario: The Thousand-Year Door', 'Tales of Zestiria', 'Inversion', 'Phantasy Star Universe', 'Perfect World', 'Legend of Mana']","['Action', 'Science fiction']","Sega's long-running RPG goes handheld for the first time in North America with Phantasy Star Portable, a story set between the events of Phantasy Star Universe and Ambition of the Illuminus. Players return to the Gurhal system where they join the new character Vivienne in an attempt to investigate and clear out an area contaminated after the perceived eradication of the alien SEED menace. Gamers can choose from a wide variety of options when creating a custom avatar, and then set about meeting new characters and collecting more than 150 items. Multiplayer fans can also join up to three friends for wireless co-operative exploration and combat.","['Sega', 'Sonic Team', 'Alfa System']"
52149,2013,Bentley's Hackpack,main_game,bentleys-hackpack,"['PlayStation 3', 'PlayStation Vita']",['Arcade'],"['27', '268435489', '536871186', '536872594', '536873297', '536875046', '536875074', '536875240', '536875271', '536875630', '536876337', '536888127', '536888348']",['E10'],,0,"['Battlefield Online', 'The Jackbox Party Pack', 'The Jackbox Party Pack 3', 'Legrand Legacy', 'Use Your Words', 'The Jackbox Party Pack 4', 'Astro Bears Party', 'Dream Alone', 'LEGO Star Wars: The New Yoda Chronicles', 'Aquapark.io']",['Comedy'],Mini-game compilation based on the hacking activities from Sly Cooper: Thieves in Time.,"['Sony Computer Entertainment', 'Sanzaru Games']"
20007,2013,Crash City Mayhem,main_game,crash-city-mayhem,['Nintendo 3DS'],"['Racing', 'Sport']","['268435466', '268435470']",['T'],,0,"['SBK 2011: Superbike World Championship', 'Option Tuning Car Battle Spec-R', 'Super Street: The Game', 'Pro Yakyuu Spirits 2019', 'Winning Post 9', 'Real Football 2018', 'Real Football 2019', 'F1 2019', 'Grid', 'MXGP 2019: The Official Motocross Videogame']",,"""Fasten your seatbelts and take a thrill ride through Crash City, causing mayhem wherever your tires take you! You are an undercover spy working for a top secret agency; you never know who to trust! Race down the streets earning points for destroying anything that gets in your way while completing missions that will challenge your skill behind the wheel.

Chase down traitors, steal important items from the embassy, and collect data scattered around the city in 36 action packed missions!

Unlock and drive 15 different vehicles ranging from Monster Trucks to F1 racers!

Collect hidden coins in each mission to unlock different items to equip your vehicle with, from bus horns to nitros and jumping devices!

Try to beat the Legendary setting or play Free Run mode where you can run wild throughout the level without receiving any damage to your vehicle.

Destroy everything that gets in your way to earn the high score. There are thousands of destructible objects so don't hold back!""","['Rocket Company', 'Majesco Entertainment']"
